;x1;x2;u1;e1;u;f1;f2
230;0.9196792655516903;2.2097365334360175;0.19035732695415722;-0.00489926475711915;0.9626084216648223;0.0;0.0
231;0.9235024253200164;2.2191401773706336;0.19252570222052393;0.04184511330545775;0.9856799350037655;0.0;0.0
232;0.9298236470906424;2.2431446902846646;0.19428054123235772;0.06172475915280513;1.0060134185953356;0.0;0.0
233;0.9270559285883663;2.2671026964826524;0.19623705263278102;0.07617782386035277;0.9768250219061566;0.0;0.0
234;0.8907242607968323;2.300946671292232;0.19797027768942332;0.050182764146253216;0.9872078267187864;0.0;0.0
235;0.8894626443161738;2.2826058308154216;0.2003361388522789;0.09698684158860336;0.9852113978410233;0.0;0.0
236;0.9342430254112601;2.281348038902493;0.20463505492004816;0.09578482210949794;0.9754988741900447;0.0;0.0
237;0.9313447938616253;2.2664810878834967;0.20296972843867758;0.04131493813441487;1.0141176017149993;0.0;0.0
238;0.9414081299096697;2.283277277798365;0.2042627966383276;0.08215397160842819;1.0273349624348413;0.0;0.0
239;0.9378212232526905;2.3059818909540373;0.2077119731076324;0.08543413252345289;1.0126768234824117;0.0;0.0
240;0.9695839531570086;2.3041340574693447;0.20882443197253797;0.0748368915917979;1.0577260857444168;0.0;0.0
241;0.9805975935122838;2.319536866229946;0.20979705654830336;0.08630437451038885;1.0518304188656786;0.0;0.0
242;0.9929244882361232;2.2903102017596586;0.21043059244803222;0.06898299875284669;1.1085319092437824;0.0;0.0
243;1.0215443585076516;2.3087372348046795;0.21409693758898496;0.11685707924867503;1.0471332575137098;0.0;0.0
244;1.0390162301548798;2.300883938589147;0.2138113515455117;0.026650678208649248;1.1050799372468714;0.0;0.0
245;1.040204639928467;2.316648267366152;0.21284615668309864;0.06385476160000145;1.097920864325617;0.0;0.0
246;1.040433881668642;2.373276229761905;0.21547506620268195;0.05722831215102257;1.0941749672545382;0.0;0.0
247;1.0446732567518173;2.392883275238059;0.21677285508239708;0.053497839397929126;1.1470987749127917;0.0;0.0
248;1.0650484475723287;2.4120135037917425;0.21883435361784956;0.1007871416425503;1.1697286824876407;0.0;0.0
249;1.0572224950623512;2.4182958455129757;0.2238701703658452;0.10569029141650281;1.1321564078699222;0.0;0.0
250;1.0616997732532363;2.450607847673527;0.2224323854326864;0.07541037865137575;1.1442242722261746;0.0;1.0
251;1.0653353489136783;2.4828322428300202;0.22118445908284295;0.0835267573379641;1.1766425416613127;0.0;1.0
252;1.0679519449555712;2.5301565788226736;1.2239922522459716;0.11077591433640288;1.168823982290197;0.0;1.0
